TCSPC_Decay_2; IRF IRF	 	TCSPC_Decay_2; Decay	 	Fitted Curve	 	Residuals	 
Time[ns]	Intensity[Cnts]	Time[ns]	Intensity[Cnts]	Time[ns]	Intensity[Cnts]	Time[ns]	Resids.[StdDev.]
 	 	14.039999943899	66	14.039999943899	67.7642364501953	14.039999943899	-0.217162489891052
 	 	14.047999943867	71	14.047999943867	67.5796737670898	14.047999943867	0.405918031930923
 	 	14.055999943835	86	14.055999943835	67.395637512207	14.055999943835	2.00616002082825
 	 	14.0639999438031	75	14.0639999438031	67.2121429443359	14.0639999438031	0.899264276027679
 	 	14.0719999437711	69	14.0719999437711	67.0287017822266	14.0719999437711	0.23731641471386
 	 	14.0799999437391	82	14.0799999437391	66.8462371826172	14.0799999437391	1.67345321178436
 	 	14.0879999437072	67	14.0879999437072	66.6643295288086	14.0879999437072	0.0410086736083031
 	 	14.0959999436752	68	14.0959999436752	66.4829635620117	14.0959999436752	0.18396769464016
 	 	14.1039999436432	59	14.1039999436432	66.3021011352539	14.1039999436432	-0.950652599334717
 	 	14.1119999436113	77	14.1119999436113	66.1219863891602	14.1119999436113	1.23966467380524
 	 	14.1199999435793	76	14.1199999435793	65.9421157836914	14.1199999435793	1.1537184715271
 	 	14.1279999435473	78	14.1279999435473	65.7627716064453	14.1279999435473	1.38559329509735
 	 	14.1359999435154	67	14.1359999435154	65.5839385986328	14.1359999435154	0.172999441623688
 	 	14.1439999434834	73	14.1439999434834	65.4056396484375	14.1439999434834	0.888852655887604
 	 	14.1519999434514	77	14.1519999434514	65.2278518676758	14.1519999434514	1.34156084060669
 	 	14.1599999434195	71	14.1599999434195	65.0506210327148	14.1599999434195	0.706061363220215
 	 	14.1679999433875	77	14.1679999433875	64.8739242553711	14.1679999433875	1.38189458847046
 	 	14.1759999433555	74	14.1759999433555	64.6977386474609	14.1759999433555	1.08136594295502
 	 	14.1839999433236	70	14.1839999433236	64.5220718383789	14.1839999433236	0.654737651348114
 	 	14.1919999432916	64	14.1919999432916	64.3469543457031	14.1919999432916	-0.0433692932128906
 	 	14.1999999432596	77	14.1999999432596	64.1721725463867	14.1999999432596	1.46186661720276
 	 	14.2079999432277	73	14.2079999432277	63.998046875	14.2079999432277	1.05359888076782
 	 	14.2159999431957	72	14.2159999431957	63.8244323730469	14.2159999431957	0.963499903678894
 	 	14.2239999431637	62	14.2239999431637	63.6513595581055	14.2239999431637	-0.209722876548767
 	 	14.2319999431318	74	14.2319999431318	63.4785690307617	14.2319999431318	1.22309148311615
 	 	14.2399999430998	76	14.2399999430998	63.3064651489258	14.2399999430998	1.45604825019836
 	 	14.2479999430678	58	14.2479999430678	63.1349258422852	14.2479999430678	-0.674248814582825
 	 	14.2559999430359	62	14.2559999430359	62.9636001586914	14.2559999430359	-0.122377343475819
 	 	14.2639999430039	62	14.2639999430039	62.7930450439453	14.2639999430039	-0.100716821849346
 	 	14.2719999429719	57	14.2719999429719	62.6226806640625	14.2719999429719	-0.744742274284363
 	 	14.27999994294	64	14.27999994294	62.4531402587891	14.27999994294	0.193357467651367
 	 	14.287999942908	82	14.287999942908	62.2837448120117	14.287999942908	2.17729616165161
 	 	14.295999942876	65	14.295999942876	62.1152114868164	14.295999942876	0.357813984155655
 	 	14.3039999428441	77	14.3039999428441	61.9484100341797	14.3039999428441	1.71528792381287
 	 	14.3119999428121	66	14.3119999428121	61.7805404663086	14.3119999428121	0.519379556179047
 	 	14.3199999427801	59	14.3199999427801	61.6131439208984	14.3199999427801	-0.340202361345291
 	 	14.3279999427482	71	14.3279999427482	61.4466857910156	14.3279999427482	1.13376975059509
 	 	14.3359999427162	76	14.3359999427162	61.2802505493164	14.3359999427162	1.68847107887268
 	 	14.3439999426842	67	14.3439999426842	61.1143112182617	14.3439999426842	0.71905130147934
 	 	14.3519999426523	62	14.3519999426523	60.9488220214844	14.3519999426523	0.13349974155426
 	 	14.3599999426203	69	14.3599999426203	60.7837677001953	14.3599999426203	0.989118158817291
 	 	14.3679999425883	70	14.3679999425883	60.6197967529297	14.3679999425883	1.12114870548248
 	 	14.3759999425564	58	14.3759999425564	60.4557571411133	14.3759999425564	-0.32245671749115
 	 	14.3839999425244	70	14.3839999425244	60.2921676635742	14.3839999425244	1.16030788421631
 	 	14.3919999424924	68	14.3919999424924	60.130973815918	14.3919999424924	0.9542595744133
 	 	14.3999999424605	72	14.3999999424605	59.9683837890625	14.3999999424605	1.41793954372406
 	 	14.4079999424285	82	14.4079999424285	59.8062591552734	14.4079999424285	2.45088863372803
 	 	14.4159999423965	57	14.4159999423965	59.6446075439453	14.4159999423965	-0.350286811590195
 	 	14.4239999423646	79	14.4239999423646	59.4834213256836	14.4239999423646	2.19578671455383
 	 	14.4319999423326	53	14.4319999423326	59.3227005004883	14.4319999423326	-0.868489682674408
 	 	14.4399999423006	71	14.4399999423006	59.1624526977539	14.4399999423006	1.40485835075378
 	 	14.4479999422687	41	14.4479999422687	59.0050582885742	14.4479999422687	-2.81191778182983
 	 	14.4559999422367	74	14.4559999422367	58.8458099365234	14.4559999422367	1.76163876056671
 	 	14.4639999422047	62	14.4639999422047	58.6870269775391	14.4639999422047	0.420747995376587
 	 	14.4719999421728	61	14.4719999421728	58.5278778076172	14.4719999421728	0.316522806882858
 	 	14.4799999421408	58	14.4799999421408	58.3699722290039	14.4799999421408	-0.0485797338187695
 	 	14.4879999421088	62	14.4879999421088	58.2125701904297	14.4879999421088	0.481004059314728
 	 	14.4959999420769	69	14.4959999420769	58.0547332763672	14.4959999420769	1.31765532493591
 	 	14.5039999420449	62	14.5039999420449	57.9010848999023	14.5039999420449	0.520562767982483
 	 	14.511999942013	68	14.511999942013	57.7451171875	14.511999942013	1.24358725547791
 	 	14.519999941981	58	14.519999941981	57.5886001586914	14.519999941981	0.0540194474160671
 	 	14.527999941949	57	14.527999941949	57.4335708618164	14.527999941949	-0.0574278645217419
 	 	14.535999941917	62	14.535999941917	57.277946472168	14.535999941917	0.599701404571533
 	 	14.5439999418851	61	14.5439999418851	57.1269683837891	14.5439999418851	0.495890885591507
 	 	14.5519999418531	66	14.5519999418531	56.9733505249023	14.5519999418531	1.11110377311707
 	 	14.5599999418212	70	14.5599999418212	56.8190994262695	14.5599999418212	1.5754189491272
 	 	14.5679999417892	66	14.5679999417892	56.6652679443359	14.5679999417892	1.14902603626251
 	 	14.5759999417572	65	14.5759999417572	56.5130004882812	14.5759999417572	1.05268275737762
 	 	14.5839999417253	45	14.5839999417253	56.363525390625	14.5839999417253	-1.69397437572479
 	 	14.5919999416933	74	14.5919999416933	56.2122344970703	14.5919999416933	2.06778573989868
 	 	14.5999999416613	51	14.5999999416613	56.060188293457	14.5999999416613	-0.708568096160889
 	 	14.6079999416294	61	14.6079999416294	55.9085693359375	14.6079999416294	0.651890873908997
 	 	14.6159999415974	68	14.6159999415974	55.7623748779297	14.6159999415974	1.48403000831604
 	 	14.6239999415654	76	14.6239999415654	55.611701965332	14.6239999415654	2.33869814872742
 	 	14.6319999415335	63	14.6319999415335	55.46142578125	14.6319999415335	0.949771106243134
 	 	14.6399999415015	62	14.6399999415015	55.3115386962891	14.6399999415015	0.849435448646545
 	 	14.6479999414695	57	14.6479999414695	55.162109375	14.6479999414695	0.243434563279152
 	 	14.6559999414376	61	14.6559999414376	55.0171966552734	14.6559999414376	0.766019463539124
 	 	14.6639999414056	61	14.6639999414056	54.8686599731445	14.6639999414056	0.785037636756897
 	 	14.6719999413736	52	14.6719999413736	54.7205352783203	14.6719999413736	-0.377270370721817
 	 	14.6799999413417	72	14.6799999413417	54.5771179199219	14.6799999413417	2.05330634117126
 	 	14.6879999413097	67	14.6879999413097	54.4299011230469	14.6879999413097	1.53568196296692
 	 	14.6959999412777	60	14.6959999412777	54.2831039428711	14.6959999412777	0.738048136234283
 	 	14.7039999412458	61	14.7039999412458	54.13671875	14.7039999412458	0.878753125667572
 	 	14.7119999412138	49	14.7119999412138	53.9953002929687	14.7119999412138	-0.713614344596863
 	 	14.7199999411818	55	14.7199999411818	53.8498153686523	14.7199999411818	0.155090868473053
 	 	14.7279999411499	47	14.7279999411499	53.7047500610352	14.7279999411499	-0.977988302707672
 	 	14.7359999411179	46	14.7359999411179	53.5632629394531	14.7359999411179	-1.11514222621918
 	 	14.7439999410859	72	14.7439999410859	53.419075012207	14.7439999410859	2.18978309631348
 	 	14.751999941054	57	14.751999941054	53.2753295898438	14.751999941054	0.493344634771347
 	 	14.759999941022	74	14.759999941022	53.1303100585937	14.759999941022	2.42605209350586
 	 	14.76799994099	57	14.76799994099	52.9923477172852	14.76799994099	0.530826508998871
 	 	14.7759999409581	62	14.7759999409581	52.8498916625977	14.7759999409581	1.162064909935
 	 	14.7839999409261	67	14.7839999409261	52.7061233520508	14.7839999409261	1.74627494812012
 	 	14.7919999408941	49	14.7919999408941	52.5696487426758	14.7919999408941	-0.509949803352356
 	 	14.7999999408622	47	14.7999999408622	52.4284362792969	14.7999999408622	-0.791818797588348
 	 	14.8079999408302	67	14.8079999408302	52.2859115600586	14.8079999408302	1.797611951828
 	 	14.8159999407982	52	14.8159999407982	52.1509246826172	14.8159999407982	-0.0209294874221086
 	 	14.8239999407663	49	14.8239999407663	52.0092086791992	14.8239999407663	-0.429886966943741
 	 	14.8319999407343	59	14.8319999407343	51.8697052001953	14.8319999407343	0.928285300731659
 	 	14.8399999407023	50	14.8399999407023	51.7343368530273	14.8399999407023	-0.245272263884544
 	 	14.8479999406704	52	14.8479999406704	51.5938186645508	14.8479999406704	0.0563272163271904
 	 	14.8559999406384	53	14.8559999406384	51.461296081543	14.8559999406384	0.211357235908508
 	 	14.8639999406064	68	14.8639999406064	51.3216094970703	14.8639999406064	2.02255201339722
 	 	14.8719999405745	61	14.8719999405745	51.1823196411133	14.8719999405745	1.25702512264252
 	 	14.8799999405425	60	14.8799999405425	51.0512313842773	14.8799999405425	1.15528106689453
 	 	14.8879999405105	49	14.8879999405105	50.9127426147461	14.8879999405105	-0.273248940706253
 	 	14.8959999404786	45	14.8959999404786	50.7746276855469	14.8959999404786	-0.860830664634705
 	 	14.9039999404466	57	14.9039999404466	50.6430053710937	14.9039999404466	0.842004537582397
 	 	14.9119999404146	56	14.9119999404146	50.5056762695313	14.9119999404146	0.734209895133972
 	 	14.9199999403827	58	14.9199999403827	50.3749923706055	14.9199999403827	1.00121259689331
 	 	14.9279999403507	62	14.9279999403507	50.2384567260742	14.9279999403507	1.49371743202209
 	 	14.9359999403187	53	14.9359999403187	50.1044692993164	14.9359999403187	0.397731721401215
 	 	14.9439999402868	46	14.9439999402868	49.9751586914063	14.9439999402868	-0.586105167865753
 	 	14.9519999402548	41	14.9519999402548	49.8398132324219	14.9519999402548	-1.38054692745209
 	 	14.9599999402228	51	14.9599999402228	49.7092742919922	14.9599999402228	0.180737748742104
 	 	14.9679999401909	45	14.9679999401909	49.5747375488281	14.9679999401909	-0.681961596012115
 	 	14.9759999401589	49	14.9759999401589	49.4406051635742	14.9759999401589	-0.0629435926675796
 	 	14.9839999401269	56	14.9839999401269	49.3135452270508	14.9839999401269	0.893515110015869
 	 	14.991999940095	53	14.991999940095	49.1801834106445	14.991999940095	0.524692177772522
 	 	14.999999940063	56	14.999999940063	49.0541152954102	14.999999940063	0.928182899951935
 	 	15.007999940031	55	15.007999940031	48.9215240478516	15.007999940031	0.819621503353119
 	 	15.0159999399991	50	15.0159999399991	48.7940444946289	15.0159999399991	0.170547857880592
 	 	15.0239999399671	51	15.0239999399671	48.662239074707	15.0239999399671	0.32735201716423
 	 	15.0319999399351	42	15.0319999399351	48.5379791259766	15.0319999399351	-1.00883209705353
 	 	15.0399999399032	49	15.0399999399032	48.4046173095703	15.0399999399032	0.0850546732544899
 	 	15.0479999398712	50	15.0479999398712	48.28125	15.0479999398712	0.2430679500103
 	 	15.0559999398392	52	15.0559999398392	48.1510772705078	15.0559999398392	0.533749520778656
 	 	15.0639999398073	51	15.0639999398073	48.0261840820313	15.0639999398073	0.416417509317398
 	 	15.0719999397753	49	15.0719999397753	47.8967361450195	15.0719999397753	0.15760912001133
 	 	15.0799999397433	61	15.0799999397433	47.7651901245117	15.0799999397433	1.69454371929169
 	 	15.0879999397114	68	15.0879999397114	47.6440963745117	15.0879999397114	2.46851587295532
 	 	15.0959999396794	62	15.0959999396794	47.5132827758789	15.0959999396794	1.83981490135193
 	 	15.1039999396474	61	15.1039999396474	47.3921737670898	15.1039999396474	1.74230360984802
 	 	15.1119999396155	50	15.1119999396155	47.2676696777344	15.1119999396155	0.386409848928452
 	 	15.1199999395835	51	15.1199999395835	47.1434860229492	15.1199999395835	0.540019989013672
 	 	15.1279999395515	42	15.1279999395515	47.0196304321289	15.1279999395515	-0.774545788764954
 	 	15.1359999395196	47	15.1359999395196	46.8911666870117	15.1359999395196	0.0158749707043171
 	 	15.1439999394876	60	15.1439999394876	46.7679901123047	15.1439999394876	1.7082451581955
 	 	15.1519999394556	39	15.1519999394556	46.645149230957	15.1519999394556	-1.22420358657837
 	 	15.1599999394237	52	15.1599999394237	46.5250701904297	15.1599999394237	0.75923615694046
 	 	15.1679999393917	55	15.1679999393917	46.4028396606445	15.1679999393917	1.15924084186554
 	 	15.1759999393597	58	15.1759999393597	46.2809753417969	15.1759999393597	1.53878331184387
 	 	15.1839999393278	48	15.1839999393278	46.1594085693359	15.1839999393278	0.265666484832764
 	 	15.1919999392958	45	15.1919999392958	46.0358276367188	15.1919999392958	-0.154412060976028
 	 	15.1999999392638	38	15.1999999392638	45.9149551391602	15.1999999392638	-1.28397524356842
 	 	15.2079999392319	53	15.2079999392319	45.7943801879883	15.2079999392319	0.989768028259277
 	 	15.2159999391999	54	15.2159999391999	45.6741333007812	15.2159999391999	1.13300693035126
 	 	15.2239999391679	56	15.2239999391679	45.5519714355469	15.2239999391679	1.39617657661438
 	 	15.231999939136	50	15.231999939136	45.432373046875	15.231999939136	0.645959973335266
 	 	15.239999939104	42	15.239999939104	45.3131332397461	15.239999939104	-0.511227548122406
 	 	15.247999939072	42	15.247999939072	45.1963653564453	15.247999939072	-0.49320986866951
 	 	15.2559999390401	48	15.2559999390401	45.0777435302734	15.2559999390401	0.421791404485703
 	 	15.2639999390081	49	15.2639999390081	44.9572830200195	15.2639999390081	0.577530980110168
 	 	15.2719999389761	49	15.2719999389761	44.8393096923828	15.2719999389761	0.5943843126297
 	 	15.2799999389442	40	15.2799999389442	44.723762512207	15.2799999389442	-0.74689245223999
 	 	15.2879999389122	50	15.2879999389122	44.6063919067383	15.2879999389122	0.762771368026733
 	 	15.2959999388802	44	15.2959999388802	44.4873275756836	15.2959999388802	-0.0734673961997032
 	 	15.3039999388483	48	15.3039999388483	44.3726425170898	15.3039999388483	0.523563981056213
 	 	15.3119999388163	52	15.3119999388163	44.2562484741211	15.3119999388163	1.07386517524719
 	 	15.3199999387843	57	15.3199999387843	44.1382141113281	15.3199999387843	1.70358514785767
 	 	15.3279999387524	42	15.3279999387524	44.0244216918945	15.3279999387524	-0.312375038862228
 	 	15.3359999387204	53	15.3359999387204	43.9090042114258	15.3359999387204	1.24874424934387
 	 	15.3439999386884	39	15.3439999386884	43.7919769287109	15.3439999386884	-0.767330408096313
 	 	15.3519999386565	50	15.3519999386565	43.6790771484375	15.3519999386565	0.893913507461548
 	 	15.3599999386245	47	15.3599999386245	43.5646133422852	15.3599999386245	0.5011026263237
 	 	15.3679999385925	43	15.3679999385925	43.4504547119141	15.3679999385925	-0.0686936974525452
 	 	15.3759999385606	45	15.3759999385606	43.3366317749023	15.3759999385606	0.247960299253464
 	 	15.3839999385286	43	15.3839999385286	43.2248916625977	15.3839999385286	-0.0342956557869911
 	 	15.3919999384966	54	15.3919999384966	43.1098785400391	15.3919999384966	1.48195779323578
 	 	15.3999999384647	52	15.3999999384647	42.9987487792969	15.3999999384647	1.24824893474579
 	 	15.4079999384327	44	15.4079999384327	42.8861618041992	15.4079999384327	0.167917430400848
 	 	15.4159999384007	43	15.4159999384007	42.7739028930664	15.4159999384007	0.034479483962059
 	 	15.4239999383688	40	15.4239999383688	42.6636199951172	15.4239999383688	-0.42115530371666
 	 	15.4319999383368	48	15.4319999383368	42.5502853393555	15.4319999383368	0.786598563194275
 	 	15.4399999383049	50	15.4399999383049	42.4406204223633	15.4399999383049	1.06905770301819
 	 	15.4479999382729	51	15.4479999382729	42.3312072753906	15.4479999382729	1.21387374401093
 	 	15.4559999382409	52	15.4559999382409	42.218879699707	15.4559999382409	1.3563973903656
 	 	15.463999938209	37	15.463999938209	42.1100616455078	15.463999938209	-0.840088963508606
 	 	15.471999938177	49	15.471999938177	41.9983825683594	15.471999938177	1.00023102760315
 	 	15.479999938145	43	15.479999938145	41.8901672363281	15.479999938145	0.169247910380363
 	 	15.487999938113	38	15.487999938113	41.7806930541992	15.487999938113	-0.613309383392334
 	 	15.4959999380811	40	15.4959999380811	41.6730270385742	15.4959999380811	-0.264528810977936
 	 	15.5039999380491	33	15.5039999380491	41.5626831054687	15.5039999380491	-1.49057185649872
 	 	15.5119999380172	63	15.5119999380172	41.4555969238281	15.5119999380172	2.71433973312378
 	 	15.5199999379852	46	15.5199999379852	41.3473739624023	15.5199999379852	0.685992300510407
 	 	15.5279999379532	53	15.5279999379532	41.2408599853516	15.5279999379532	1.61524212360382
 	 	15.5359999379213	52	15.5359999379213	41.1332473754883	15.5359999379213	1.50694739818573
 	 	15.5439999378893	52	15.5439999378893	41.0272827148438	15.5439999378893	1.52164208889008
 	 	15.5519999378573	36	15.5519999378573	40.9189071655273	15.5519999378573	-0.819817841053009
 	 	15.5599999378254	44	15.5599999378254	40.8135604858398	15.5599999378254	0.480373829603195
 	 	15.5679999377934	63	15.5679999377934	40.707145690918	15.5679999377934	2.80863571166992
 	 	15.5759999377614	48	15.5759999377614	40.6023559570313	15.5759999377614	1.06775796413422
 	 	15.5839999377295	41	15.5839999377295	40.4965591430664	15.5839999377295	0.0786242559552193
 	 	15.5919999376975	49	15.5919999376975	40.3923034667969	15.5919999376975	1.22967088222504
 	 	15.5999999376655	47	15.5999999376655	40.2871246337891	15.5999999376655	0.979173481464386
 	 	15.6079999376336	43	15.6079999376336	40.1834259033203	15.6079999376336	0.429523527622223
 	 	15.6159999376016	48	15.6159999376016	40.078857421875	15.6159999376016	1.14331841468811
 	 	15.6239999375696	51	15.6239999375696	39.9757232666016	15.6239999375696	1.54370748996735
 	 	15.6319999375377	32	15.6319999375377	39.8717269897461	15.6319999375377	-1.39153790473938
 	 	15.6399999375057	48	15.6399999375057	39.76806640625	15.6399999375057	1.18817722797394
 	 	15.6479999374737	65	15.6479999374737	39.666877746582	15.6479999374737	3.14218711853027
 	 	15.6559999374418	48	15.6559999374418	39.5637969970703	15.6559999374418	1.21766102313995
 	 	15.6639999374098	39	15.6639999374098	39.4620361328125	15.6639999374098	-0.0739849954843521
 	 	15.6719999373778	45	15.6719999373778	39.3595428466797	15.6719999373778	0.840829730033875
 	 	15.6799999373459	46	15.6799999373459	39.2573547363281	15.6799999373459	0.994148790836334
 	 	15.6879999373139	34	15.6879999373139	39.1564559936523	15.6879999373139	-0.884324908256531
 	 	15.6959999372819	41	15.6959999372819	39.0558395385742	15.6959999372819	0.303626865148544
 	 	15.70399993725	48	15.70399993725	38.9545288085937	15.70399993725	1.3056013584137
 	 	15.711999937218	49	15.711999937218	38.8544540405273	15.711999937218	1.44936370849609
 	 	15.719999937186	45	15.719999937186	38.7537689208984	15.719999937186	0.931133151054382
 	 	15.7279999371541	45	15.7279999371541	38.6542358398438	15.7279999371541	0.94597065448761
 	 	15.7359999371221	38	15.7359999371221	38.5549926757812	15.7359999371221	-0.090031698346138
 	 	15.7439999370901	41	15.7439999370901	38.4551773071289	15.7439999370901	0.397434532642364
 	 	15.7519999370582	40	15.7519999370582	38.3564605712891	15.7519999370582	0.259866386651993
 	 	15.7599999370262	49	15.7599999370262	38.2580413818359	15.7599999370262	1.53456556797028
 	 	15.7679999369942	40	15.7679999369942	38.1591110229492	15.7679999369942	0.291070103645325
 	 	15.7759999369623	37	15.7759999369623	38.0612258911133	15.7759999369623	-0.174464464187622
 	 	15.7839999369303	50	15.7839999369303	37.962890625	15.7839999369303	1.70230436325073
 	 	15.7919999368983	49	15.7919999368983	37.8662338256836	15.7919999368983	1.59053802490234
 	 	15.7999999368664	38	15.7999999368664	37.7684860229492	15.7999999368664	0.0375565253198147
 	 	15.8079999368344	48	15.8079999368344	37.671028137207	15.8079999368344	1.49085867404938
 	 	15.8159999368024	31	15.8159999368024	37.5745315551758	15.8159999368024	-1.18082070350647
 	 	15.8239999367705	37	15.8239999367705	37.4782562255859	15.8239999367705	-0.0786248371005058
 	 	15.8319999367385	44	15.8319999367385	37.3822708129883	15.8319999367385	0.997660219669342
 	 	15.8399999367065	28	15.8399999367065	37.2859954833984	15.8399999367065	-1.75488817691803
 	 	15.8479999366746	32	15.8479999366746	37.1905364990234	15.8479999366746	-0.917565882205963
 	 	15.8559999366426	41	15.8559999366426	37.0953750610352	15.8559999366426	0.609799981117249
 	 	15.8639999366106	38	15.8639999366106	37.0004653930664	15.8639999366106	0.162145927548409
 	 	15.8719999365787	52	15.8719999365787	36.9057998657227	15.8719999365787	2.09318900108337
 	 	15.8799999365467	38	15.8799999365467	36.8109664916992	15.8799999365467	0.192886710166931
 	 	15.8879999365147	37	15.8879999365147	36.7168502807617	15.8879999365147	0.046549528837204
 	 	15.8959999364828	51	15.8959999364828	36.6230316162109	15.8959999364828	2.01317834854126
 	 	15.9039999364508	42	15.9039999364508	36.5290603637695	15.9039999364508	0.844184339046478
 	 	15.9119999364188	44	15.9119999364188	36.4361190795898	15.9119999364188	1.14029800891876
 	 	15.9199999363869	42	15.9199999363869	36.3430862426758	15.9199999363869	0.872880756855011
 	 	15.9279999363549	38	15.9279999363549	36.2499694824219	15.9279999363549	0.283892422914505
 	 	15.9359999363229	47	15.9359999363229	36.1574783325195	15.9359999363229	1.58154428005218
 	 	15.943999936291	37	15.943999936291	36.0652160644531	15.943999936291	0.1536775380373
 	 	15.951999936259	28	15.951999936259	35.9732360839844	15.951999936259	-1.50679993629456
 	 	15.959999936227	45	15.959999936227	35.8815307617188	15.959999936227	1.35930109024048
 	 	15.9679999361951	33	15.9679999361951	35.7898368835449	15.9679999361951	-0.485648274421692
 	 	15.9759999361631	35	15.9759999361631	35.698673248291	15.9759999361631	-0.118097335100174
 	 	15.9839999361311	34	15.9839999361311	35.6079177856445	15.9839999361311	-0.275755614042282
 	 	15.9919999360992	50	15.9919999360992	35.5172424316406	15.9919999360992	2.04817128181458
 	 	15.9999999360672	42	15.9999999360672	35.4268417358398	15.9999999360672	1.01426029205322
 	 	16.0079999360352	44	16.0079999360352	35.336669921875	16.0079999360352	1.30604612827301
 	 	16.0159999360033	50	16.0159999360033	35.2467880249023	16.0159999360033	2.08641934394836
 	 	16.0239999359713	44	16.0239999359713	35.1571578979492	16.0239999359713	1.33310866355896
 	 	16.0319999359393	30	16.0319999359393	35.0677719116211	16.0319999359393	-0.925244331359863
 	 	16.0399999359074	48	16.0399999359074	34.9786720275879	16.0399999359074	1.87946677207947
 	 	16.0479999358754	31	16.0479999358754	34.8898162841797	16.0479999358754	-0.698631644248962
 	 	16.0559999358434	45	16.0559999358434	34.8012237548828	16.0559999358434	1.52034378051758
 	 	16.0639999358115	36	16.0639999358115	34.712890625	16.0639999358115	0.21451823413372
 	 	16.0719999357795	40	16.0719999357795	34.6248168945313	16.0719999357795	0.849891066551208
 	 	16.0799999357475	32	16.0799999357475	34.5369987487793	16.0799999357475	-0.448482245206833
 	 	16.0879999357156	30	16.0879999357156	34.4494438171387	16.0879999357156	-0.812353610992432
 	 	16.0959999356836	50	16.0959999356836	34.3620986938477	16.0959999356836	2.21153330802917
 	 	16.1039999356516	47	16.1039999356516	34.2750358581543	16.1039999356516	1.85612678527832
 	 	16.1119999356197	27	16.1119999356197	34.1882476806641	16.1119999356197	-1.38337886333466
 	 	16.1199999355877	34	16.1199999355877	34.1017303466797	16.1199999355877	-0.0174466110765934
 	 	16.1279999355557	32	16.1279999355557	34.0153350830078	16.1279999355557	-0.356264263391495
 	 	16.1359999355238	40	16.1359999355238	33.9297981262207	16.1359999355238	0.95978319644928
 	 	16.1439999354918	39	16.1439999354918	33.8439483642578	16.1439999354918	0.82562905550003
 	 	16.1519999354598	44	16.1519999354598	33.7584571838379	16.1519999354598	1.54397070407867
 	 	16.1599999354279	35	16.1599999354279	33.6732559204102	16.1599999354279	0.224260687828064
 	 	16.1679999353959	24	16.1679999353959	33.5881195068359	16.1679999353959	-1.95716667175293
 	 	16.1759999353639	49	16.1759999353639	33.5034217834473	16.1759999353639	2.21379685401917
 	 	16.183999935332	28	16.183999935332	33.4187850952148	16.183999935332	-1.02405416965485
 	 	16.1919999353	41	16.1919999353	33.3343658447266	16.1919999353	1.1971709728241
 	 	16.199999935268	35	16.199999935268	33.2504234313965	16.199999935268	0.295732408761978
 	 	16.2079999352361	41	16.2079999352361	33.16650390625	16.2079999352361	1.22338652610779
 	 	16.2159999352041	43	16.2159999352041	33.0828323364258	16.2159999352041	1.51235389709473
 	 	16.2239999351721	44	16.2239999351721	32.9996109008789	16.2239999351721	1.65837109088898
 	 	16.2319999351402	42	16.2319999351402	32.9164047241211	16.2319999351402	1.40162920951843
 	 	16.2399999351082	33	16.2399999351082	32.8334541320801	16.2399999351082	0.0289919134229422
 	 	16.2479999350762	45	16.2479999350762	32.7507095336914	16.2479999350762	1.82601642608643
 	 	16.2559999350443	37	16.2559999350443	32.6693496704102	16.2559999350443	0.711954534053802
 	 	16.2639999350123	43	16.2639999350123	32.5871162414551	16.2639999350123	1.58794987201691
 	 	16.2719999349803	36	16.2719999349803	32.5051345825195	16.2719999349803	0.582477569580078
 	 	16.2799999349484	38	16.2799999349484	32.423397064209	16.2799999349484	0.904644429683685
 	 	16.2879999349164	37	16.2879999349164	32.3418655395508	16.2879999349164	0.765792608261108
 	 	16.2959999348844	31	16.2959999348844	32.2606048583984	16.2959999348844	-0.226411312818527
 	 	16.3039999348525	30	16.3039999348525	32.179557800293	16.3039999348525	-0.397930979728699
 	 	16.3119999348205	46	16.3119999348205	32.0987319946289	16.3119999348205	2.0496301651001
 	 	16.3199999347885	49	16.3199999347885	32.0196380615234	16.3199999347885	2.42576599121094
 	 	16.3279999347566	31	16.3279999347566	31.9393367767334	16.3279999347566	-0.168709859251976
 	 	16.3359999347246	48	16.3359999347246	31.8588962554932	16.3359999347246	2.32976770401001
 	 	16.3439999346926	29	16.3439999346926	31.7790374755859	16.3439999346926	-0.516054332256317
 	 	16.3519999346607	31	16.3519999346607	31.699426651001	16.3519999346607	-0.125620737671852
 	 	16.3599999346287	48	16.3599999346287	31.6200504302978	16.3599999346287	2.36424207687378
 	 	16.3679999345967	44	16.3679999345967	31.5404739379883	16.3679999345967	1.87834417819977
 	 	16.3759999345648	37	16.3759999345648	31.463342666626	16.3759999345648	0.910220861434937
 	 	16.3839999345328	31	16.3839999345328	31.3842296600342	16.3839999345328	-0.0690096840262413
 	 	16.3919999345008	32	16.3919999345008	31.3058071136475	16.3919999345008	0.122717127203941
 	 	16.3999999344689	36	16.3999999344689	31.2271556854248	16.3999999344689	0.795474052429199
 	 	16.4079999344369	48	16.4079999344369	31.1491756439209	16.4079999344369	2.43220710754395
 	 	16.4159999344049	26	16.4159999344049	31.0709552764893	16.4159999344049	-0.994496166706085
 	 	16.423999934373	31	16.423999934373	30.9949703216553	16.423999934373	0.000903356878552586
 	 	16.431999934341	29	16.431999934341	30.9177074432373	16.431999934341	-0.356109321117401
 	 	16.439999934309	37	16.439999934309	30.8401775360107	16.439999934309	1.01266860961914
 	 	16.4479999342771	40	16.4479999342771	30.7633819580078	16.4479999342771	1.46043753623962
