TCSPC_Decay_2; Decay	 	Fitted Curve	 	Residuals	 
Time[ns]	Intensity[Cnts]	Time[ns]	Intensity[Cnts]	Time[ns]	Resids.[StdDev.]
6.9999999720294	0.0639013452914798	6.9999999720294	0.0637748168079344	6.9999999720294	0.0612194016575813
7.00799997199743	0.0616591928251121	7.00799997199743	0.0636363594898457	7.00799997199743	-0.190806403756142
7.01599997196547	0.0526905829596413	7.01599997196547	0.0634991371299661	7.01599997196547	-1.3555828332901
7.0239999719335	0.0582959641255605	7.0239999719335	0.0633613381693895	7.0239999719335	-0.578447699546814
7.03199997190153	0.0639013452914798	7.03199997190153	0.0632251442241857	7.03199997190153	0.125763475894928
7.03999997186957	0.0605381165919283	7.03999997186957	0.0630894709408051	7.03999997186957	-0.262670934200287
7.0479999718376	0.0695067264573991	7.0479999718376	0.0629530016042236	7.0479999718376	0.786226511001587
7.05599997180564	0.0594170403587444	7.05599997180564	0.0628183524325286	7.05599997180564	-0.369482964277267
7.06399997177367	0.0672645739910314	7.06399997177367	0.06268270927008	7.06399997177367	0.571958839893341
7.0719999717417	0.0571748878923767	7.0719999717417	0.0625490497861483	7.0719999717417	-0.623283386230469
7.07999997170974	0.0639013452914798	7.07999997170974	0.0624142414038131	7.07999997170974	0.220981925725937
7.08799997167777	0.054932735426009	7.08799997167777	0.0622815586986738	7.08799997167777	-0.887713849544525
7.0959999716458	0.0504484304932735	7.0959999716458	0.0621490524161359	7.0959999716458	-1.50510144233704
7.10399997161384	0.0639013452914798	7.10399997161384	0.0620158533521637	7.10399997161384	0.267761737108231
7.11199997158187	0.0661434977578475	7.11199997158187	0.0618842808185155	7.11199997158187	0.538747608661652
7.1199999715499	0.0639013452914798	7.1199999715499	0.0617515895073957	7.1199999715499	0.298792332410812
7.12799997151794	0.0616591928251121	7.12799997151794	0.0616213422947524	7.12799997151794	0.0500660464167595
7.13599997148597	0.0605381165919283	7.13599997148597	0.0614911811419145	7.13599997148597	-0.0698525756597519
7.14399997145401	0.0560538116591928	7.14399997145401	0.0613596774561107	7.14399997145401	-0.621791303157806
7.15199997142204	0.0560538116591928	7.15199997142204	0.0612304070222598	7.15199997142204	-0.605584263801575
7.15999997139007	0.054932735426009	7.15999997139007	0.0611021090642111	7.15999997139007	-0.738341212272644
7.16799997135811	0.0560538116591928	7.16799997135811	0.0609718102156845	7.16799997135811	-0.573163151741028
7.17599997132614	0.0650224215246637	7.17599997132614	0.0608440458284299	7.17599997132614	0.533155381679535
7.18399997129417	0.0560538116591928	7.18399997129417	0.0607145258211431	7.18399997129417	-0.540906608104706
7.19199997126221	0.0493273542600897	7.19199997126221	0.0605875058512062	7.19199997126221	-1.46416640281677
7.19999997123024	0.054932735426009	7.19999997123024	0.0604610581789759	7.19999997123024	-0.657154619693756
7.20799997119827	0.0515695067264574	7.20799997119827	0.0603332292468672	7.20799997119827	-1.1038624048233
7.21599997116631	0.054932735426009	7.21599997116631	0.0602077024145559	7.21599997116631	-0.625068128108978
7.22399997113434	0.0639013452914798	7.22399997113434	0.0600818872818961	7.22399997113434	0.494853377342224
7.23199997110237	0.062780269058296	7.23199997110237	0.0599553535498603	7.23199997110237	0.380611568689346
7.23999997107041	0.0504484304932735	7.23999997107041	0.0598311520385537	7.23999997107041	-1.19877934455872
7.24799997103844	0.0515695067264574	7.24799997103844	0.0597067310747431	7.24799997103844	-1.02197241783142
7.25599997100648	0.0594170403587444	7.25599997100648	0.059581427997926	7.25599997100648	0.0246877409517765
7.26399997097451	0.0538116591928251	7.26399997097451	0.0594577901783455	7.26399997097451	-0.679925620555878
7.27199997094254	0.0459641255605381	7.27199997094254	0.0593352496212852	7.27199997094254	-1.81193232536316
7.27999997091058	0.0650224215246637	7.27999997091058	0.0592103682375151	7.27999997091058	0.723325431346893
7.28799997087861	0.0639013452914798	7.28799997087861	0.0590886452486072	7.28799997087861	0.611482620239258
7.29599997084664	0.0616591928251121	7.29599997084664	0.058967481648435	7.29599997084664	0.367304980754852
7.30399997081468	0.0571748878923767	7.30399997081468	0.0588437921929711	7.30399997081468	-0.163320243358612
7.31199997078271	0.062780269058296	7.31199997078271	0.0587226242898087	7.31199997078271	0.526648700237274
7.31999997075074	0.0616591928251121	7.31999997075074	0.0586027171627969	7.31999997075074	0.410908430814743
7.32799997071878	0.0582959641255605	7.32799997071878	0.058480043213038	7.32799997071878	0.0216515772044659
7.33599997068681	0.0560538116591928	7.33599997068681	0.0583601403890165	7.33599997068681	-0.245729744434357
7.34399997065484	0.054932735426009	7.34399997065484	0.0582415456740386	7.34399997065484	-0.376062124967575
7.35199997062288	0.0807174887892377	7.35199997062288	0.0581199388658681	7.35199997062288	2.41304588317871
7.35999997059091	0.0594170403587444	7.35999997059091	0.0580012279701528	7.35999997059091	0.21711377799511
7.36799997055895	0.0493273542600897	7.36799997055895	0.0578838337894618	7.36799997055895	-1.10282528400421
7.37599997052698	0.0526905829596413	7.37599997052698	0.0577633156378309	7.37599997052698	-0.613868892192841
7.38399997049501	0.0594170403587444	7.38399997049501	0.0576458483063052	7.38399997049501	0.260389506816864
7.39199997046305	0.0571748878923767	7.39199997046305	0.057528763940914	7.39199997046305	-7.53171916585416E-5
7.39999997043108	0.0560538116591928	7.39999997043108	0.05741304362344	7.39999997043108	-0.12698920071125
7.40799997039911	0.0605381165919283	7.40799997039911	0.0572939196406583	7.40799997039911	0.436506807804108
7.41599997036715	0.054932735426009	7.41599997036715	0.0571780401125442	7.41599997036715	-0.241373330354691
7.42399997033518	0.0717488789237668	7.42399997033518	0.0570625091266424	7.42399997033518	1.67660093307495
7.43199997030322	0.0538116591928251	7.43199997030322	0.0569444479824587	7.43199997030322	-0.358322143554687
7.43999997027125	0.0582959641255605	7.43999997027125	0.0568297130497578	7.43999997027125	0.224540755152702
7.44799997023928	0.0538116591928251	7.44799997023928	0.0567153739921622	7.44799997023928	-0.329010188579559
7.45599997020732	0.0639013452914798	7.45599997020732	0.0566024764363089	7.45599997020732	0.903415381908417
7.46399997017535	0.0493273542600897	7.46399997017535	0.0564847078954639	7.46399997017535	-0.915834486484528
7.47199997014338	0.0571748878923767	7.47199997014338	0.0563715306452427	7.47199997014338	0.14358127117157
7.47999997011142	0.0717488789237668	7.47999997011142	0.0562587234521851	7.47999997011142	1.76567268371582
7.48799997007945	0.0616591928251121	7.48799997007945	0.0561463207402135	7.48799997007945	0.704542756080627
7.49599997004748	0.0526905829596413	7.49599997004748	0.0560309317529907	7.49599997004748	-0.389849871397018
7.50399997001552	0.0582959641255605	7.50399997001552	0.0559192648523561	7.50399997001552	0.336469918489456
7.51199996998355	0.0582959641255605	7.51199996998355	0.0558079852208463	7.51199996998355	0.350150465965271
7.51999996995158	0.039237668161435	7.51999996995158	0.0556970928584613	7.51999996995158	-2.43010926246643
7.52799996991962	0.0493273542600897	7.52799996991962	0.0555830421012142	7.52799996991962	-0.795328438282013
7.53599996988765	0.0582959641255605	7.53599996988765	0.0554728640352148	7.53599996988765	0.391349792480469
7.54399996985569	0.0616591928251121	7.54399996985569	0.0553630947532917	7.54399996985569	0.798168540000916
7.55199996982372	0.0594170403587444	7.55199996982372	0.055252473479294	7.55199996982372	0.551838457584381
7.55999996979175	0.0560538116591928	7.55999996979175	0.0551397093161392	7.55999996979175	0.158025994896889
7.56799996975979	0.0560538116591928	7.56799996975979	0.0550310372967362	7.56799996975979	0.171650558710098
7.57599996972782	0.0571748878923767	7.57599996972782	0.0549227009105747	7.57599996972782	0.323436051607132
7.58399996969585	0.047085201793722	7.58399996969585	0.0548134953203776	7.58399996969585	-1.01738238334656
7.59199996966389	0.0448430493273543	7.59199996966389	0.0547059119575143	7.59199996966389	-1.34365439414978
7.59999996963192	0.0594170403587444	7.59999996963192	0.0545934576096593	7.59999996963192	0.632088959217071
7.60799996959995	0.0526905829596413	7.60799996959995	0.0544866014521525	7.60799996959995	-0.190148532390594
7.61599996956799	0.0482062780269058	7.61599996956799	0.0543800551099455	7.61599996956799	-0.79438591003418
7.62399996953602	0.0582959641255605	7.62399996953602	0.0542725750188488	7.62399996953602	0.538911581039429
7.63199996950405	0.054932735426009	7.63199996950405	0.0541668204268525	7.63199996950405	0.139985769987106
7.63999996947209	0.0526905829596413	7.63999996947209	0.0540572533854723	7.63999996947209	-0.134628430008888
7.64799996944012	0.0605381165919283	7.64799996944012	0.0539507801941	7.64799996944012	0.839824557304382
7.65599996940815	0.07847533632287	7.65599996940815	0.0538460540167795	7.65599996940815	2.66108894348145
7.66399996937619	0.0571748878923767	7.66399996937619	0.0537402650008609	7.66399996937619	0.470221221446991
7.67199996934422	0.0695067264573991	7.67199996934422	0.0536362832408581	7.67199996934422	1.83518147468567
7.67999996931226	0.0538116591928251	7.67999996931226	0.0535267635323708	7.67999996931226	0.0789995789527893
7.68799996928029	0.0493273542600897	7.68799996928029	0.0534220201430892	7.68799996928029	-0.506511569023132
7.69599996924832	0.0683856502242152	7.69599996924832	0.0533190237678594	7.69599996924832	1.75813722610474
7.70399996921636	0.0482062780269058	7.70399996921636	0.0532148914031969	7.70399996921636	-0.636863470077515
7.71199996918439	0.054932735426009	7.71199996918439	0.0531126996871485	7.71199996918439	0.273485988378525
7.71999996915242	0.0459641255605381	7.71999996915242	0.0530092385889689	7.71999996915242	-0.936086356639862
7.72799996912046	0.0526905829596413	7.72799996912046	0.0529014658945335	7.72799996912046	0.0148294372484088
7.73599996908849	0.0560538116591928	7.73599996908849	0.0528002767752193	7.73599996908849	0.451328158378601
7.74399996905652	0.0437219730941704	7.74399996905652	0.0526977365169586	7.74399996905652	-1.23582482337952
7.75199996902456	0.0515695067264574	7.75199996902456	0.0525956437696866	7.75199996902456	-0.0924780070781708
7.75999996899259	0.0482062780269058	7.75999996899259	0.0524938608377144	7.75999996899259	-0.53938490152359
7.76799996896063	0.0560538116591928	7.76799996896063	0.0523940228573466	7.76799996896063	0.502261519432068
7.77599996892866	0.0695067264573991	7.77599996892866	0.0522879412380894	7.77599996892866	1.98698925971985
7.78399996889669	0.0650224215246637	7.78399996889669	0.0521870748430458	7.78399996889669	1.54087960720062
7.79199996886473	0.0482062780269058	7.79199996886473	0.0520865526872243	7.79199996886473	-0.484319537878036
7.79999996883276	0.0526905829596413	7.79999996883276	0.0519863790736151	7.79999996883276	0.133161678910255
7.80799996880079	0.0683856502242152	7.80799996880079	0.051886489457364	7.80799996880079	1.92074072360992
7.81599996876883	0.0526905829596413	7.81599996876883	0.0517869483833252	7.81599996876883	0.158950567245483
7.82399996873686	0.0683856502242152	7.82399996873686	0.0516876999126252	7.82399996873686	1.94330489635468
7.83199996870489	0.0437219730941704	7.83199996870489	0.0515905943310823	7.83199996870489	-1.07865810394287
7.83999996867293	0.0515695067264574	7.83999996867293	0.0514866900249043	7.83999996867293	0.0524740032851696
7.84799996864096	0.047085201793722	7.84799996864096	0.0513884011210357	7.84799996864096	-0.548852205276489
7.855999968609	0.0571748878923767	7.855999968609	0.0512904263354571	7.855999968609	0.774339199066162
7.86399996857703	0.062780269058296	7.86399996857703	0.0511909713212239	7.86399996857703	1.41889762878418
7.87199996854506	0.0325112107623318	7.87199996854506	0.0510936118632547	7.87199996854506	-3.0260226726532
7.8799999685131	0.0459641255605381	7.8799999685131	0.0509965966445075	7.8799999685131	-0.657433032989502
7.88799996848113	0.0414798206278027	7.88799996848113	0.0508998912410602	7.88799996848113	-1.3355598449707
7.89599996844916	0.0347533632286996	7.89599996844916	0.050803499955903	7.89599996844916	-2.5213782787323
7.9039999684172	0.0560538116591928	7.9039999684172	0.0507074313950164	7.9039999684172	0.713714838027954
7.91199996838523	0.0414798206278027	7.91199996838523	0.0506116769524199	7.91199996838523	-1.29355454444885
7.91999996835326	0.0526905829596413	7.91999996835326	0.0505104361972224	7.91999996835326	0.32401967048645
7.9279999683213	0.0459641255605381	7.9279999683213	0.0504133134037183	7.9279999683213	-0.576676547527313
7.93599996828933	0.0448430493273543	7.93599996828933	0.0503184281651574	7.93599996828933	-0.728654205799103
7.94399996825736	0.0437219730941704	7.94399996825736	0.0502238699538575	7.94399996825736	-0.884641706943512
7.9519999682254	0.0616591928251121	7.9519999682254	0.0501296215578574	7.9519999682254	1.42377090454102
7.95999996819343	0.0459641255605381	7.95999996819343	0.0500336906926596	7.95999996819343	-0.524117171764374
7.96799996816147	0.054932735426009	7.96799996816147	0.049940044715298	7.96799996816147	0.67529022693634
7.9759999681295	0.0650224215246637	7.9759999681295	0.0498467085532362	7.9759999681295	1.81331241130829
7.98399996809753	0.0459641255605381	7.98399996809753	0.049751629680113	7.98399996809753	-0.485065430402756
7.99199996806557	0.0504484304932735	7.99199996806557	0.0496589174516411	7.99199996806557	0.145531848073006
7.9999999680336	0.0493273542600897	7.9999999680336	0.049566497826508	7.9999999680336	0.00877238065004349
8.00799996800163	0.0414798206278027	8.00799996800163	0.0494722924604106	8.00799996800163	-1.12749683856964
8.01599996796967	0.0582959641255605	8.01599996796967	0.0493804666479355	8.01599996796967	1.14034020900726
8.0239999679377	0.0369955156950673	8.0239999679377	0.0492868335795447	8.0239999679377	-1.86156594753265
8.03199996790573	0.0426008968609865	8.03199996790573	0.0491931746932123	8.03199996790573	-0.910200297832489
8.03999996787377	0.0448430493273543	8.03999996787377	0.0490990510839301	8.03999996787377	-0.557732284069061
8.0479999678418	0.0504484304932735	8.0479999678418	0.0490094068875246	8.0479999678418	0.231367886066437
8.05599996780984	0.0482062780269058	8.05599996780984	0.0489178693753979	8.05599996780984	-0.0559344850480556
8.06399996777787	0.0437219730941704	8.06399996777787	0.0488245203043653	8.06399996777787	-0.68599396944046
8.0719999677459	0.0482062780269058	8.0719999677459	0.0487334819391106	8.0719999677459	-0.0310065224766731
8.07999996771394	0.0493273542600897	8.07999996771394	0.0486447327646823	8.07999996771394	0.131964698433876
8.08799996768197	0.0594170403587444	8.08799996768197	0.0485521410199381	8.08799996768197	1.36775946617126
8.09599996765	0.0526905829596413	8.09599996765	0.0484618083450885	8.09599996765	0.588932991027832
8.10399996761804	0.0414798206278027	8.10399996761804	0.0483697372621677	8.10399996761804	-0.966806709766388
8.11199996758607	0.0347533632286996	8.11199996758607	0.0482819003216778	8.11199996758607	-2.11987900733948
8.1199999675541	0.0448430493273543	8.1199999675541	0.0481922819432139	8.1199999675541	-0.430629074573517
8.12799996752214	0.0605381165919283	8.12799996752214	0.0481009638835912	8.12799996752214	1.54554879665375
8.13599996749017	0.0515695067264574	8.13599996749017	0.0480137766946329	8.13599996749017	0.50642055273056
8.14399996745821	0.0594170403587444	8.14399996745821	0.0479248726125547	8.14399996745821	1.44414401054382
8.15199996742624	0.0538116591928251	8.15199996742624	0.0478362181039125	8.15199996742624	0.807153165340424
8.15999996739427	0.047085201793722	8.15999996739427	0.0477477744417937	8.15999996739427	-0.0508385710418224
8.16799996736231	0.0571748878923767	8.16799996736231	0.0476577042493509	8.16799996736231	1.22529792785645
8.17599996733034	0.0594170403587444	8.17599996733034	0.0475715885049711	8.17599996733034	1.48716449737549
8.18399996729837	0.0504484304932735	8.18399996729837	0.0474857008190759	8.18399996729837	0.432733207941055
8.19199996726641	0.0459641255605381	8.19199996726641	0.0473963363170383	8.19199996726641	-0.158971428871155
8.19999996723444	0.0582959641255605	8.19999996723444	0.0473090888862161	8.19999996723444	1.39499235153198
8.20799996720247	0.0347533632286996	8.20799996720247	0.0472220350899562	8.20799996720247	-1.9511227607727
8.21599996717051	0.0437219730941704	8.21599996717051	0.0471352265641421	8.21599996717051	-0.446186572313309
8.22399996713854	0.054932735426009	8.22399996713854	0.0470486159758807	8.22399996713854	1.04147827625275
8.23199996710657	0.0515695067264574	8.23199996710657	0.0469622807789968	8.23199996710657	0.643862247467041
8.23999996707461	0.047085201793722	8.23999996707461	0.046876117701724	8.23999996707461	0.0683982968330383
8.24799996704264	0.0582959641255605	8.24799996704264	0.0467902386218094	8.24799996704264	1.45877909660339
8.25599996701068	0.0437219730941704	8.25599996701068	0.0467062657665867	8.25599996701068	-0.385292500257492
8.26399996697871	0.0482062780269058	8.26399996697871	0.0466190828806186	8.26399996697871	0.254846274852753
8.27199996694674	0.0437219730941704	8.27199996694674	0.0465355446274137	8.27199996694674	-0.36105740070343
8.27999996691478	0.0482062780269058	8.27999996691478	0.0464505218425638	8.27999996691478	0.277634620666504
8.28799996688281	0.0448430493273543	8.28799996688281	0.0463657357221791	8.28799996688281	-0.17459936439991
8.29599996685084	0.047085201793722	8.29599996685084	0.0462811690542984	8.29599996685084	0.149783328175545
8.30399996681888	0.0426008968609865	8.30399996681888	0.0461984440662556	8.30399996681888	-0.479519307613373
8.31199996678691	0.0526905829596413	8.31199996678691	0.0461127241969811	8.31199996678691	0.892699182033539
8.31999996675494	0.0325112107623318	8.31999996675494	0.0460304209019852	8.31999996675494	-2.19250464439392
8.32799996672298	0.0381165919282511	8.32799996672298	0.0459467234381402	8.32799996672298	-1.15466558933258
8.33599996669101	0.0437219730941704	8.33599996669101	0.0458632712447408	8.33599996669101	-0.265623360872269
8.34399996665905	0.039237668161435	8.34399996665905	0.0457800169888941	8.34399996665905	-0.944039106369018
8.35199996662708	0.047085201793722	8.35199996662708	0.0456985183530797	8.35199996662708	0.229486092925072
8.35999996659511	0.0526905829596413	8.35999996659511	0.0456141926526544	8.35999996659511	0.957165539264679
8.36799996656314	0.0538116591928251	8.36799996656314	0.0455331286188579	8.36799996656314	1.10185301303864
8.37599996653118	0.0381165919282511	8.37599996653118	0.0454507521730273	8.37599996653118	-1.07925939559937
8.38399996649921	0.0448430493273543	8.38399996649921	0.0453700452874236	8.38399996649921	-0.0350319370627403
8.39199996646725	0.0381165919282511	8.39199996646725	0.0452866576388783	8.39199996646725	-1.05431091785431
8.39999996643528	0.0347533632286996	8.39999996643528	0.0452049481565404	8.39999996643528	-1.62995386123657
8.40799996640331	0.0369955156950673	8.40799996640331	0.0451248609015364	8.40799996640331	-1.2192747592926
8.41599996637135	0.0381165919282511	8.41599996637135	0.0450435731122455	8.41599996637135	-1.01735305786133
8.42399996633938	0.0515695067264574	8.42399996633938	0.0449638774293564	8.42399996633938	0.905074715614319
8.43199996630741	0.0482062780269058	8.43199996630741	0.0448830113331125	8.43199996630741	0.489551693201065
8.43999996627545	0.0381165919282511	8.43999996627545	0.0448037115253288	8.43999996627545	-0.980885088443756
8.44799996624348	0.0493273542600897	8.44799996624348	0.0447219159831854	8.44799996624348	0.656242430210114
8.45599996621151	0.0459641255605381	8.45599996621151	0.0446416867295023	8.45599996621151	0.222414046525955
8.46399996617955	0.0369955156950673	8.46399996617955	0.0445629979463376	8.46399996617955	-1.13256597518921
8.47199996614758	0.054932735426009	8.47199996614758	0.0444831860827112	8.47199996614758	1.36637985706329
8.47999996611562	0.0369955156950673	8.47999996611562	0.0444048759626908	8.47999996611562	-1.10816395282745
8.48799996608365	0.0448430493273543	8.48799996608365	0.0443254857921113	8.48799996608365	0.111385531723499
8.49599996605168	0.0280269058295964	8.49599996605168	0.0442462978620748	8.49599996605168	-2.84506678581238
8.50399996601972	0.0515695067264574	8.50399996601972	0.0441685729487318	8.50399996601972	1.00902950763702
8.51199996598775	0.039237668161435	8.51199996598775	0.0440898067117423	8.51199996598775	-0.690761685371399
8.51999996595578	0.0302690582959641	8.51999996595578	0.0440124647645338	8.51999996595578	-2.31287217140198
8.52799996592382	0.0369955156950673	8.52799996592382	0.0439341073116204	8.52799996592382	-1.03551316261292
8.53599996589185	0.0336322869955157	8.53599996589185	0.0438559607052305	8.53599996589185	-1.62112939357758
8.54399996585989	0.0414798206278027	8.54399996585989	0.0437791867527384	8.54399996585989	-0.297764331102371
8.55199996582792	0.0426008968609865	8.55199996582792	0.0437014575364052	8.55199996582792	-0.12042036652565
8.55999996579595	0.0426008968609865	8.55999996579595	0.0436239391665955	8.55999996579595	-0.109272226691246
8.56799996576399	0.0504484304932735	8.56799996576399	0.04354773751181	8.56799996576399	0.953154563903809
8.57599996573202	0.0381165919282511	8.57599996573202	0.0434706193200959	8.57599996573202	-0.778205335140228
8.58399996570005	0.0426008968609865	8.58399996570005	0.0433937162778955	8.58399996570005	-0.0761632025241852
8.59199996566809	0.0336322869955157	8.59199996566809	0.0433180869208167	8.59199996566809	-1.5340713262558
8.59999996563612	0.031390134529148	8.59999996563612	0.0432415883597022	8.59999996563612	-1.95306277275085
8.60799996560415	0.0448430493273543	8.60799996560415	0.0431663333627773	8.60799996560415	0.273865669965744
8.61599996557219	0.0347533632286996	8.61599996557219	0.0430912547884536	8.61599996557219	-1.29340291023254
8.62399996554022	0.0459641255605381	8.62399996554022	0.0430153586459777	8.62399996554022	0.447581678628922
8.63199996550825	0.0426008968609865	8.63199996550825	0.0429396561380642	8.63199996550825	-0.0108634838834405
8.63999996547629	0.0381165919282511	8.63999996547629	0.0428641730826547	8.63999996547629	-0.686002850532532
8.64799996544432	0.0437219730941704	8.64799996544432	0.0427898604406	8.64799996544432	0.170669421553612
8.65599996541236	0.0504484304932735	8.65599996541236	0.0427157113121759	8.65599996541236	1.06311094760895
8.66399996538039	0.0437219730941704	8.66399996538039	0.0426408220694244	8.66399996538039	0.191826492547989
8.67199996534842	0.0426008968609865	8.67199996534842	0.0425670473011542	8.67199996534842	0.0427224822342396
8.67999996531646	0.0459641255605381	8.67999996531646	0.0424925582364983	8.67999996531646	0.519964158535004
8.68799996528449	0.047085201793722	8.68799996528449	0.0424191492224015	8.68799996528449	0.678082048892975
8.69599996525252	0.0426008968609865	8.69599996525252	0.0423450474268703	8.69599996525252	0.0746489316225052
8.70399996522056	0.0493273542600897	8.70399996522056	0.0422720170759178	8.70399996522056	0.983667194843292
8.71199996518859	0.0582959641255605	8.71199996518859	0.042198311155492	8.71199996518859	2.0233039855957
8.71999996515662	0.0459641255605381	8.71999996515662	0.042125633649742	8.71999996515662	0.570765435695648
8.72799996512466	0.0325112107623318	8.72799996512466	0.0420523408163826	8.72799996512466	-1.53762090206146
8.73599996509269	0.0369955156950673	8.73599996509269	0.0419792201026342	8.73599996509269	-0.733827650547028
8.74399996506073	0.0325112107623318	8.74399996506073	0.0419078894328404	8.74399996506073	-1.51384091377258
8.75199996502876	0.0347533632286996	8.75199996502876	0.0418351516852266	8.75199996502876	-1.0934009552002
8.75999996499679	0.0403587443946188	8.75999996499679	0.0417633907164052	8.75999996499679	-0.170696899294853
8.76799996496483	0.0403587443946188	8.76799996496483	0.0416910617528675	8.76799996496483	-0.160010024905205
8.77599996493286	0.0381165919282511	8.77599996493286	0.0416196450232682	8.77599996493286	-0.496788114309311
8.78399996490089	0.0437219730941704	8.78399996490089	0.0415483918072993	8.78399996490089	0.346904844045639
8.79199996486893	0.0381165919282511	8.79199996486893	0.0414766394444585	8.79199996486893	-0.475045919418335
8.79999996483696	0.0403587443946188	8.79999996483696	0.0414057691946241	8.79999996483696	-0.117856979370117
8.80799996480499	0.0426008968609865	8.80799996480499	0.0413344084038984	8.80799996480499	0.219991892576218
8.81599996477303	0.0369955156950673	8.81599996477303	0.0412632369447447	8.81599996477303	-0.623334467411041
8.82399996474106	0.0381165919282511	8.82399996474106	0.0411935285022847	8.82399996474106	-0.432002484798431
8.83199996470909	0.0336322869955157	8.83199996470909	0.0411233510338846	8.83199996470909	-1.17883992195129
8.83999996467713	0.054932735426009	8.83999996467713	0.0410527475694473	8.83999996467713	1.8008314371109
8.84799996464516	0.0437219730941704	8.84799996464516	0.0409823506485433	8.84799996464516	0.427258461713791
8.8559999646132	0.0369955156950673	8.8559999646132	0.0409127110539276	8.8559999646132	-0.569239974021912
8.86399996458123	0.0448430493273543	8.86399996458123	0.0408432392759327	8.86399996458123	0.599497258663177
8.87199996454926	0.0426008968609865	8.87199996454926	0.040773410349745	8.87199996454926	0.300670653581619
8.8799999645173	0.0426008968609865	8.8799999645173	0.0407048206847565	8.8799999645173	0.310534745454788
8.88799996448533	0.0403587443946188	8.88799996448533	0.0406353532097519	8.88799996448533	-0.00402514124289155
8.89599996445336	0.047085201793722	8.89599996445336	0.0405665742131913	8.89599996445336	0.931502044200897
8.9039999644214	0.0358744394618834	8.9039999644214	0.0404974940073115	8.9039999644214	-0.689771294593811
8.91199996438943	0.0358744394618834	8.91199996438943	0.0404290807649243	8.91199996438943	-0.679049789905548
8.91999996435746	0.0414798206278027	8.91999996435746	0.0403608224301871	8.91999996435746	0.200439661741257
8.9279999643255	0.0426008968609865	8.9279999643255	0.0402923145220139	8.9279999643255	0.36985844373703
8.93599996429353	0.0426008968609865	8.93599996429353	0.0402244090324792	8.93599996429353	0.379624128341675
8.94399996426156	0.0336322869955157	8.94399996426156	0.0401566713595652	8.94399996426156	-1.02237689495087
8.9519999642296	0.0414798206278027	8.9519999642296	0.0400887314461084	8.9519999642296	0.240095123648643
8.95999996419763	0.0347533632286996	8.95999996419763	0.0400217037665898	8.95999996419763	-0.804656326770782
8.96799996416567	0.0336322869955157	8.96799996416567	0.0399544781495187	8.96799996416567	-0.989650666713715
8.9759999641337	0.0426008968609865	8.9759999641337	0.0398874031371071	8.9759999641337	0.428089946508408
8.98399996410173	0.0291479820627803	8.98399996410173	0.0398201818230262	8.98399996410173	-1.82417094707489
8.99199996406977	0.031390134529148	8.99199996406977	0.0397534725647881	8.99199996406977	-1.36867439746857
8.9999999640378	0.0414798206278027	8.9999999640378	0.0396869182141998	8.9999999640378	0.298656731843948
9.00799996400583	0.0403587443946188	9.00799996400583	0.039620260591845	9.00799996400583	0.145958587527275
9.01599996397387	0.0426008968609865	9.01599996397387	0.0395540461774885	9.01599996397387	0.476030975580215
9.0239999639419	0.039237668161435	9.0239999639419	0.0394880167917139	9.0239999639419	-0.00118514522910118
9.03199996390993	0.0426008968609865	9.03199996390993	0.0394221380105988	9.03199996390993	0.495001077651978
9.03999996387797	0.0403587443946188	9.03999996387797	0.0393564313490949	9.03999996387797	0.184940338134766
9.047999963846	0.0358744394618834	9.047999963846	0.0392908882012213	9.047999963846	-0.500676214694977
9.05599996381404	0.0381165919282511	9.05599996381404	0.0392253235383964	9.05599996381404	-0.132761850953102
9.06399996378207	0.0369955156950673	9.06399996378207	0.0391601203267546	9.06399996378207	-0.298773646354675
9.0719999637501	0.0325112107623318	9.0719999637501	0.0390950849317336	9.0719999637501	-1.05078840255737
9.07999996371814	0.0403587443946188	9.07999996371814	0.0390302173533333	9.07999996371814	0.233139678835869
9.08799996368617	0.031390134529148	9.08799996368617	0.0389655089855731	9.08799996368617	-1.23666131496429
9.0959999636542	0.0291479820627803	9.0959999636542	0.0389009641314435	9.0959999636542	-1.66435444355011
9.10399996362224	0.0246636771300448	9.10399996362224	0.038836578487954	9.10399996362224	-2.649977684021
9.11199996359027	0.0336322869955157	9.11199996359027	0.0387723692670658	9.11199996359027	-0.798319101333618
9.11999996355831	0.0369955156950673	9.11999996355831	0.0387083149538275	9.11999996355831	-0.22904933989048
9.12799996352634	0.0325112107623318	9.12799996352634	0.0386444241542197	9.12799996352634	-0.976599216461182
9.13599996349437	0.0381165919282511	9.13599996349437	0.0385806882622618	9.13599996349437	-0.03475321829319
9.14399996346241	0.0280269058295964	9.14399996346241	0.0385171287929052	9.14399996346241	-1.82925951480865
9.15199996343044	0.0347533632286996	9.15199996343044	0.0384537285341888	9.15199996343044	-0.554996848106384
9.15999996339847	0.0459641255605381	9.15999996339847	0.0383904874861125	9.15999996339847	1.08790218830109
9.16799996336651	0.039237668161435	9.16799996336651	0.0383274486785792	9.16799996336651	0.172725558280945
9.17599996333454	0.0336322869955157	9.17599996333454	0.0382645862936472	9.17599996333454	-0.716131329536438
9.18399996330257	0.0347533632286996	9.18399996330257	0.0382017970595499	9.18399996330257	-0.514883279800415
9.19199996327061	0.0493273542600897	9.19199996327061	0.038139296125801	9.19199996327061	1.5359982252121
9.19999996323864	0.0336322869955157	9.19999996323864	0.0380768081010229	9.19999996323864	-0.685738265514374
